"1,""Molham Volunteering Team""",Molham Volunteering Team,,,,
"301,""Martyr Molham Fa'ez Tareefi""",Märtyrer Molham Fa'ez Tareefi,,,,
"302,""Note: In case your donation is dated a long time ago and you receive a receipt now, this means that your donation was just registered in our system since we are currently doing a funds inventroy for unregistered donations.""","Beachte: Falls deine Spende schon eine Weile her ist und du jetzt eine Bestätigung erhältst, bedeutet dies, dass deine Spende nun in unserem System registriert wurde, da wir derzeit eine Bestandsaufnahme der nicht registrierten Spenden durchführen.",,,,
"303,""Unspecified donation""",unbestimmte Spende,,,,
"304,""The price of one sheep""",Der Preis für ein Schaf,,,,
"305,""The price of two sheep.""",Der Preis für zwei Schafe,,,,
"306,""The price of three sheep""",Der Preis für drei Schafe,,,,
"307,""The price of four sheep""",Der Preis für vier Schafe,,,,
"308,""The price of 5 sheep""",Der Preis für fünf Schafe,,,,
"309,""The price of 6 sheep""",Der Preis für sechs Schafe,,,,
"310,""The price of one lamb""",Der Preis für ein Lamm,,,,
"311,Other",Andere,,,,
"312,""Do you want to document the Eid sacrifice through a video?""","Möchtest du, dass das Eid Opfer per Video dokumentiert wird?",,,,
"313,""Names of the individuals that you would wish to do the sacrifice for""",Namen der Personen denen du dieses Opfer schenken möchtest,,,,
"314,Yes",Ja,,,,
"315,""No, I do not want to document it using a video""","Nein, ich möchte nicht, dass es per Video dokumentiert wird",,,,
"316,""Yes, I want to document it using a video""","Ja, ich möchte, dass es per Video dokumentiert wird",,,,
"317,""Thank you for donating on Molham Giving Day... this receipt is for your duplicated donation that will be allocated to help Orphans and Children in school at refugee camps.""","Danke, dass du am ""Molham-Tag des Gebens"" gespendet hast...diese Bestätigung gilt für den verdoppelten Spendenbetrag, welcher dazu dient den Waisen und Kindern in den Schulen der Flüchtlingscamps zu helfen.",,,,
"318,""Your contribution will help save children lives in besieged Ghouta.  We greatly appreciate it!""","Dein Beitrag wird dabei helfen, das Leben der Kinder im belagerten Ghuta zu retten. Wir schätzen das sehr!",,,,
"319,""Amount in Dollar""",Betrag in Dollar,,,,
"320,""Molham Giving Day""",Molham-Tag des Gebens,,,,
"321,Hours",Stunden,,,,
"322,Minutes",Minuten,,,,
"323,Seconds",Sekunden,,,,
"324,""Total Donations Received""",Gesamtbetrag der erhaltenen Spenden,,,,
"325,""Total Donations after match""",Gesamtbetrag der verdoppelten Spenden,,,,
"326,""Time left for Campaign to be expired""",Verbleibende Zeit bis die Kampagne ausläuft,,,,
"327,""Highest Amount""",Höchster Betrag.,,,,
"328,""The Great Campaign of Idlib""",Die große Kampagne für Idlib,,,,
"329,""Photos of children's feet in the Northern Syrian camps""",Fotos von Kinderfüßen in den Camps in Nordsyrien.,,,,
"330,""These images may reflect part of what children in camps are suffering.""","Diese Bilder mögen widerspiegeln, was die Kinder in den Lagern ertragen müssen.",,,,
"331,""Donate even for one shoes""",Spende sogar für einen Schuh,,,,
"332,""Donate the price of 10 children's shoes $30""",Spende den Preis für 10 Kinderschuhe $30,,,,
"333,""Donate the price of 33 children's shoes 100$""",Spende den Preis für 33 Kinderschuhe $100,,,,
"334,""Donate the price of 50 children's shoes 150$""",Spende den Preis für 50 Kinderschuhe $150,,,,
"335,""Donate the price of 100 children's shoes 300$""",Spende den Preis für 100 Kinderschuhe $300,,,,
"336,""Donate with any amount, each shoe is for $3""","Spende einen beliebigen Betrag, jeder Schuh kostet $3",,,,
"337,""Molham Village""",Molham Village,,,,
"338,""Molham Events""",Molham Events,,,,
"339,""Would you like to subscribe to the payment of the same amount for several more times?""",Möchtest du für den gleichen Betrag ein Abonnement einrichten?,,,,
"340,""No, just this time""","Nein, nur dieses eine Mal.",,,,
"341,""I will fund a family and pay the same amount for the next 2 months""",Ich möchte eine Familie finanzieren und denselben Betrag für die nächsten 2 Monate zahlen.,,,,
"342,""Our bank account in France""",Unsere Bankverbindung in Frankreich,,,,
"343,""After every money transfer, please send us a copy of the transfer process to the following Email Address""",Bitte sende uns nach jedem Geldtransfer eine Kopie des Transferprozesses an folgende E-Mail-Adresse:,,,,
"344,""Our bank account in Sweden""",Unsere Bankverbindung in Schweden,,,,
"345,""Remember me""",Automatische Anmeldung,,,,
"346,""Sign up a new account or return back to the home page""",Registriere dich mit einem neuen Account oder kehre zur Startseite zurück,,,,
"347,Home",Start,,,,
"348,""New Account""",Neuer Account,,,,
"349,""Log in to your account or return back to the home page""",Melde dich mit deinem Account an oder kehre zur Startseite zurück.,,,,
"350,""Log in""",Anmelden,,,,
"351,""Account info""",Accountinformationen,,,,
"352,Profile",Profil,,,,
"353,""Your information has been successfully updated !!""",Deine Informationen wurden erfolgreich aktualisiert.,,,,
"354,Edit",Bearbeiten,,,,
"355,Update",Aktualisieren,,,,
"356,""Filtering Options""",Filteroptionen,,,,
"357,""Humanitarian and Medical Cases Section""",Abteilung für humanitäre und medizinische Fälle,,,,
"358,""Your donation will truly contribute in changing their reality.""","Deine Spende wird wirklich dazu beitragen, ihr Leben zu verändern",,,,
"359,""Cases Section""",Abteilung für Fälle,,,,
,,,,,
"361,""in addition to provide the costs of surgical operations and medications for urgent cases, we aim at this campaign to provide treatment costs for 500 cases.""","Zusätzlich zu der Bereitstellung von Operationskosten und Medikamenten für dringende Fälle, ist es unser Anliegen mit dieser Kampagne die Behandlungskosten für 500 Fälle abzudecken.",,,,
,,,,,
"363,""Happy Eid for you and your families.""",Wir wünschen dir und deiner Familie ein gesegnetes Fest.,,,,
"364,""Mulhamioun in Ramadan""",Ramadan-Kampagne,,,,
"365,""by your donation for them""",mit deiner Spende für sie,,,,
"366,""You will truly contribute in changing their reality""",Du wirst wahrhaft dazu beitragen ihre Realität zu verändern,,,,
"367,""Ramadan food (Iftar ) and a gift for a child.""",Essen für Ramadan (Iftar-Fastenbrechen) und ein Geschenk für ein Kind.,,,,
"368,""because children in the camps deserve it.""",denn die Kinder in den Camps verdienen es.,,,,
"369,""Molham Village""",Molham Village,,,,
"370,""Provide decent housing for them and their families.""",Ermögliche angemessenes Wohnen für sie und ihre Familien.,,,,
"371,""All Molham team sections will be temporarily closed today for Matching Funds campaign""",Alle Molham Team Bereiche werden zugunsten der Matching Funds Kampagne für heute vorübergehend geschlossen.,,,,
"372,""Thank you for your donation for Matching Funds campaign in the holy month of Ramadan. You can view your doubled donation voucher through this link""",Vielen Dank für deine Spende für die Matching Funds Kampagne im heiligen Monat Ramadan. Du kannst deine Spendenbescheinigung zu dem verdoppelten Betrag über diesen Link einsehen,,,,
"373,""Choose your preferred payment method""",Wähle deine bevorzugte Zahlungsmethode.,,,,
"374,""Proceed with your payment""",Mit der Zahlung fortfahren,,,,
"375,""for donation using a card, choose your payment card below.""","Für Spenden per Karte, wähle deine gewünschte Karte unterhalb aus.",,,,
"376,""Your payment was successful!! Verifying your payment. Please wait.""",Deine Zahlung war erfolgreich. Die Zahlung wird geprüft. Bitte warten.,,,,
"377,""Thank you !""",Dankeschön!,,,,
"378,""Amount per month""",Betrag pro Monat,,,,
"379,""Sponsorships Section""",Abteilung für Patenschaften,,,,
"380,""To support Humanitarian and Orphans Sponsorship""",Zur Unterstützung von humanitären und Waisenpatenschaften,,,,
"381,""The value of shortage in sponsorship fund is""",Der fehlende Betrag im Patenschaftsfonds ist,,,,
"382,Sponsorship",Patenschaft,,,,
"383,""Campaigns Section""",Abteilung für Kampagnen,,,,
"384,""To support Humanitarian Relief Campaigns""",Zur Unterstützung von Kampagnen der humanitären Hilfe,,,,
"385,""Education Section""",Abteilung für Bildung,,,,
,,,,,
"387,""Every month""",Jeden Monat,,,,
"388,Date",Datum,,,,
"389,""To support educational centers and college students""",Bildungseinrichtungen und Universitätsstudenten unterstützen,,,,
"390,""Donations Cart""",Spendenkorb,,,,
"391,""Preview elements in E-cart""",Vorschau der Elemente im Korb,,,,
"392,""Number of elements in cart""",Anzahl der Elemente im Korb,,,,
"393,Remove",Entfernen,,,,
"394,""Donation for""",Spende für,,,,
"395,""No elements in the cart""",Keine Elemente im Korb,,,,
"396,""Section is closed""",Bereich ist geschlossen,,,,
"397,""Modify the Amount""",Verändere den Betrag,,,,
"398,""Remove from the Cart""",Aus dem Korb entfernen,,,,
"399,""Are you sure you want to remove the element from donations cart?""","Bist du dir sicher, dass du die Elemente aus dem Spendenkorb entfernen möchtest?",,,,
"400,""Proceed with payment""",Mit der Zahliung fortfahren,,,,
"401,""Add to Cart""",Zum Korb hinzufügen,,,,
"402,""Proceed with payment for this donation""",Mit der Zahlung für diese Spende fortfahren,,,,
"403,""Adding this donation to your donations cart and proceed with payment at onetime.""",Diese Spende in den Spendenkorb hinzufügen und mit der Zahlung fortfahren.,,,,
"404,""This donation is added to your donations' E-cart successfully""",Diese Spende wurde erfolgreich zu deinem Spendenkorb hinzugefügt. ,,,,
"405,""Donations options""",Die Optionen des Spendevorganges,,,,
"406,""Donations cart will be cleared in case of no payment within 6 hours from now.""",Der Spendenkorb wird geleert falls innerhalb von sechs Stunden keine Zahlung eingeht.,,,,
"407,""Page not Found""",Diese Seite kann nicht gefunden werden,,,,
"408,""Home Page""",Startseite ,,,,
"409,""5 elements are in the cart""",Es befinden sich fünf Elemente in deinem Korb.,,,,
"410,FAQ",FAQ,,,,
"411,""Latest news""",Neuste Nachrichten ,,,,
"412,""Donors List""",Liste der Spender ,,,,
"413,""Kindly note that your donation cart will be cleared after adding the last element in case of no payment within 6 hours.""","Bitte beachte, dass der Spendenkorb geleert wird, falls innerhalb von sechs Stunden keine Zahlung eingeht.",,,,
"414,""100 Cases""",100 Fälle,,,,
"415,""100 Campaigns""",100 Kampagnen,,,,
"416,""100 Sponsorships""",100 Patenschaften,,,,
"417,""100 Students""",100 Studenten,,,,
"418,""Molham Volunteering Team is a NPO registered in France, Turkey, Jordan, Sweden and Canada, brought together by a group of Syrian students. It aims at providing aid to internally displaced persons in Syria and Syrian refugees living in camps of the neighboring countries.""","Das Molham Volunteering Team ist eine in Frankreich, Jordanien, Schweden, Kanada und in der Türkei registrierte Non-profit Organisation, die von einer Gruppe syrischer Studenten gegründet wurde. Das Ziel ist es, Binnenflüchtlinge in Syrien und syrische Flüchtlinge in den Camps der benachbarten Länder zu versorgen.",,,,
"419,""See more about Molham Team""",Mehr über Molham-Team,,,,
"420,""How does it work ?""",Wie funktioniert es?,,,,
"421,""Team Projects""",Projekte des Teams,,,,
"422,""Important links""",Wichtige Links,,,,
"423,""Invalid check !""",Ungültig!,,,,
"424,""Unfunded Cases""",nicht finanzierte Fälle,,,,
"425,""Unfunded Sponsorships""",nicht finanzierte Patenschaften,,,,
"426,""Unfunded Students""",nicht finanzierte Studenten,,,,
"427,""Imagine yourself in their position""","Stell dir vor, du wärst an ihrer Stelle.",,,,
"428,""Unmute Sound""",Ton an,,,,
"429,""Mute Sound""",Ton aus,,,,
"430,Humanitarian",humanitär,,,,
"431,""We wholeheartedly thank you for your donation! Your receipt voucher has just been sent to your email. Within moments you will be redirected to &laquo",Your Donations &raquo," page.""",Wir danken dir von ganzem Herzen für deine Spende! Deine Spendenbestätigung wurde dir soeben per Mail gesendet. In Kürze wirst du weitergeleitet zu,deiner Spenden-,Seite.
"432,""Latest News""",Neueste Nachrichten,,,,
"433,""New Activity""",Neue Aktivität.,,,,
"434,""Update status""",Status aktualisieren,,,,
"435,""New Post""",Neuer Beitrag,,,,
"436,""Activities log""",Aktivitätenprotokoll,,,,
"437,""Status updates""",Statusaktualisierungen,,,,
"438,Posts",Beiträge,,,,
"439,""No posts were found based on your chosen filtering options.""",Es konnten keine Beiträge zu deiner Filteroption gefunden werden.,,,,
"440,""Click here to display the latest posts""",Klicke hier um die neusten Beiträge zu sehen.,,,,
"441,here",hier,,,,
"442,Error!",Fehler!,,,,
"443,""Share this Post""",Diesen Beitrag teilen,,,,
"444,Likes","""Gefällt mir"" Angaben",,,,
"445,Comments",Kommentare,,,,
"446,Like",Gefällt mir,,,,
"447,""Add a comment""",Kommentar hinzufügen,,,,
"448,Loading",Wird geladen...,,,,
"449,""No Likes""","Keine ""Gefällt mir"" Angaben.",,,,
"450,""and 5 others""",Und 5 andere Personen,,,,
"451,""Are you sure you want to delete this comment?""","Bist du sicher, dass du diesen Kommentar löschen möchtest?",,,,
"452,Delete",Löschen,,,,
"453,Like",Gefällt mir,,,,
"454,""Just Now""",Jetzt,,,,
"455,""Add a comment""",Kommentar hinzufügen,,,,
"456,Cancel",Abbrechen,,,,
"457,""Comment here""",hier kommentieren,,,,
"458,""Case no. 1000 has been added by the Humanitarian and Medical Cases Section.""",Fall Nr. 1000 wurde von der Abteilung für humanitäre und medizinische Fälle hinzugefügt.,,,,
"459,""Campaign no. 1000 has been added by the Humanitarian Relief Section.""",Kampagne Nr. 1000 wurde von der Abteilung für humanitäre Hilfe hinzugefügt,,,,
"460,""Sponsorship no. 1000 has been added by the Humanitarian and Orphans Sponsorship section.""",Die Patenschaft Nr. 1000 wurde von der Abteilung für humanitäre Hilfe und Waisenpatenschaften hinzugefügt.,,,,
"461,""Student case no. 1000 has been added by the Education Section.""",Der Studentenfall Nr. 1000 wurde von der Abteilung für Bildung hinzugefügt.,,,,
"462,""After the allocated amount has been spent and all other procedures were fulfilled, Case no. 1000 was closed :)""","Nachdem der zugeteilte Betrag ausgegeben wurde und alle nötigen Abläufe beendet wurden, wurde der Fall 1000 geschlossen :)",,,,
"463,""An amount of 1000 dollar from donations made in the last 24 hours has been received.""",Innerhalb der letzten 24 Stunden haben wir 1000 Dollar an Spenden erhalten.,,,,
"464,""An amount of 1000 dollars from donations made in the last 24 hours has been spent.""",Innerhalb der letzten 24 Stunden haben wir 1000 Dollar der Spenden für unsere Projekte ausgegeben.,,,,
"465,""Profile Picture""",Profilbild,,,,
"466,""Choose a profile picture""",Wähle ein Profilbild aus,,,,
"467,""Choose a picture""",Wähle ein Bild aus,,,,
"468,""Case updates""",Aktualisierungen der Fälle,,,,
"469,""Other cases""",andere Fälle,,,,
"470,""Campaign updates""",Aktualisierungen der Kampagnen,,,,
"471,""Other campaigns""",Andere Kampagnen,,,,
"472,""Sponsorship updates""",Aktualisierungen der Patenschaften,,,,
"473,""Other sponsorships""",Andere Patenschaften,,,,
"474,""Student updates""",Aktualisierungen der Studenten,,,,
"475,""Other students""",Andere Studenten,,,,
"476,""Molham Volunteering Team is a French association subject to the Law of Associations of 1901. Its main purpose is the provision of humanitarian assistance to refugees.""",Das Molham Volunteering Team ist ein französischer Verein gemäß dem Vereinsgesetz von 1901. Das Hauptziel ist die Bereitstellung humanitärer Hilfe für Flüchtlinge.,,,,
"477,""License numbers""",Lizenznummern,,,,
"478,""Head Office address""",Adresse des Hauptsitzes,,,,
"479,Telephone",Telefonnummer ,,,,
"480,E-mail",E-Mail-Adresse,,,,
"481,""Terms of Use""",Nutzungsbedingungen,,,,
"601,""Help a Displaced Mother""",Einer vertriebenen Mutter helfen,,,,
"602,""Medical Cases""",Medizinische Fälle,,,,
"603,""Children's Party""",Kinderparty,,,,
"604,""Those who break the fast of a Muslim have the same recompense.""","Diejenigen, die das Fasten eines Muslims brechen, erhalten die gleiche Belohnung",,,,
"605,""Take a part in changing the life of a family that needs your help.""","Nimm an der Veränderung des Lebens einer Familie teil, die deine Hilfe benötigt",,,,
"606,""Motherless and fatherless children in Molham Orphanage - Lebanon.""","Waisenkinder im Molham-Waisenhaus, Libanon",,,,
"607,""Donate with a food parcel for a family for the whole month of Ramadan.""",Spende für den gesamten Monat Ramadan ein Lebensmittelpaket an eine Familie,,,,
"608,""Start your Ramadan with a child sponsorship for 50$ monthly.""",Beginne deinen Ramadan mit einer Kinderpatenschaft für  für 50 $ pro Monat,,,,
"609,""To help those who fled from bombardment with tents and food.""","Um denen mit Zelten und Nahrung zu helfen, die vor den Bombenangriffen geflohen sind",,,,
"610,""Make a Wakf for you or for who you love to change the reality of a family.""","Spende den Waqf von dir oder deinen Lieben, um die Realität einer Familie zu verändern",,,,
"611,""Allocate your Zakaat Al-Fitr to your people in Syria and the displacement countries.""",Verteile deinen Zakat al-Fitr an dein Volk in Syrien und den Zufluchtsländern,,,,
"612,""Your donation can change the reality of the neediest families.""",Deine Spende kann die Realität der bedürftigsten Familien verändern.,,,,
"613,""Grant a displaced mother her wishes and bring her joy.""",Gewähre einer vertriebenen Mutter ihre Wünsche und bereite ihre Freude,,,,
"614,""Save a patient's life and make your donation to help him/her with the treatment costs.""",Rette einem Patienten das Leben und hilf mit deiner Spende die Behandlungskosten zu sichern. ,,,,
"615,""Create an event and bring joy to the hearts of the children of camps""",Erstelle eine Veranstaltung und bereite den Kindern der Zeltlager eine Freude,,,,
"616,""Molham Volunteering Team is launching twelve campaigns in the occasion of the holy month of Ramadan. During this holy month, 200 volunteers in Syria, Turkey, Lebanon, and Jordan will work to provide assistance to the neediest families on daily basis. Your donation will change their reality and ease their suffering.""","Zwölf Kampagnen wurden vom Molham Volunteering Teams anlässlich des heiligen Monats Ramadan, des Monats der Toleranz und Großzügigkeit, ins Leben gerufen. Mehr als 200 Freiwillige in Syrien, der Türkei, dem Libanon und Jordanien werden täglich den ärmsten Familien helfen. Deine Spende wird ihre Realität verändern und ihr Leiden lindern",,,,
"617,""During this holy month, 200 volunteers in Syria, Turkey, Lebanon, and Jordan will work to provide assistance to the neediest families on daily basis.""","Während des heiligen Monats Ramadan werden täglich mehr als 200 Freiwillige in Syrien, der Türkei, dem Libanon und Jordanien den ärmsten Familien helfen",,,,
"618,""Your donation will change their reality and ease their suffering.""",Deine Spende wird ihre Realität verändern und ihr Leiden lindern,,,,
"619,""May God accept your good deeds and may your month be filled of blessings""",Möge Gott deine guten Taten annehmen und möge dein Monat voller Segen sein,,,,
"620,""Browse All Campaigns""",Alle Kampagnen durchsuchen,,,,
"621,""Your donation will change their reality""",Deine Spende wird ihre Realität verändern,,,,
"622,""You cannot make an online donations and need other payment methods?""",Du kannst nicht online spenden und benötigst andere Zahlungsmethoden?,,,,
"623,""All Available Payment Methods""",Alle verfügbaren Zahlungsmethoden,,,,
"624,""Chat with Support Team""",Chat mit dem Support-Team,,,,
"625,""Payment through credit or debit card""",Zahlung mit Kredit- oder Debitkarte,,,,
"626,""Payment through PayPal""",Zahlung per PayPal,,,,
"627,""Payment by bank transfer to our account in Turkey""",Zahlung per Überweisung auf unser Konto in der Türkei,,,,
"628,""Payment through wire transfer""",Zahlung per Banküberweisung,,,,
"629,""Payment by cash handover to agents, transfer through PPT or a money transfer service provider.""",Zahlung in bar an Vermittler oder Überweisung über PTT oder einen Geldtransferanbieter,,,,
"630,""Payment by bank transfer to our account in France""",Zahlung per Überweisung auf unser Konto in Frankreich,,,,
"631,""Payment by Swish or bank transfer to our account in Sweden""",Zahlung per Swish oder Überweisung auf unser Konto in Schweden,,,,
"632,""Payment from Sweden by wire transfer or cash handover to agents""",Zahlung aus Schweden per Überweisung oder Bargeldübergabe an Vermittler,,,,
"633,""Payment from Canada through Interac e-Transfer""",Zahlung aus Kanada per Interac e-Transfer,,,,
"634,""Payment by bank transfer to our account in Palestine""",Zahlung per Überweisung auf unser Konto in Palästina,,,,
"635,""Payment from Palestine by cash handover to agents""",Zahlung aus Palästina per Bargeldübergabe an Vermittler,,,,
"636,""Payment from Saudi Arabia by wire transfer or cash handover to agents""",Zahlung aus Saudi-Arabien per Überweisung oder Bargeldübergabe an Vermittler,,,,
"637,""Payment from United Arab Emirates by wire transfer or cash handover to agents""",Zahlung aus den UAE per Überweisung oder Bargeldübergabe an Vermittler,,,,
"638,""Payment from Qatar by wire transfer or cash handover to agents""",Zahlung aus Katar per Überweisung oder Bargeldübergabe an Vermittler,,,,
"639,""Payment from Kuwait by wire transfer or cash handover to agents""",Zahlung aus Kuwait per Überweisung oder Bargeldübergabe an Vermittler,,,,
"640,""Payment from Lebanon by wire transfer or cash handover to agents""",Zahlung aus dem Libanon per Überweisung oder Bargeldübergabe an Vermittler,,,,
"641,""Payment from Jordan by wire transfer or cash handover to agents""",Zahlung aus Jordanien per Überweisung oder Bargeldübergabe an Vermittler,,,,
"642,""Payment from Syria by wire transfer or cash handover to agents""",Zahlung aus Syrien per Überweisung oder Bargeldübergabe an Vermittler,,,,
"643,""Payment from your bank account in Germany through the website""",Zahlung von deinem Bankkonto in Deutschland über die Website,,,,
"644,""Payment from Germany by wire transfer or cash handover to agents""",Zahlung aus Deutschland per Überweisung oder Bargeldübergabe an Vermittler,,,,
"645,""Payment from Egypt by wire transfer or cash handover to agents""",Zahlung aus Ägypten per Überweisung oder Bargeldübergabe an Vermittler,,,,
"646,""Payment from any country by wire transfer or cash handover to agents""",Zahlung aus allen Ländern per Überweisung oder Bargeldübergabe an Vermittler,,,,
"647,""You can make an electronic donation through our website using your credit or debit card. On the page of your target case, campaign, or sponsorship, specify the donation amount and click the donate button. Then, you will be directed to another page to choose your preferred payment method and card type. Afterwards, enter your card details to process the payment. Following the completion of the transaction, you will receive a receipt voucher on your email.""","Über unsere Website kannst du mit deiner Kredit- oder Debitkarte elektronisch spenden. Gib auf der Seite des Falles, der Kampagne oder der Patenschaft den Spendenbetrag an und klicke auf die Schaltfläche ""Spenden"". Anschließend wirst du zu einer anderen Seite weitergeleitet, auf der du deine bevorzugte Zahlungsmethode und den Kartentyp auswählen kannst. Gib nun deine Kartendaten ein, um mit der Zahlung fortzufahren. Nach Abschluss der Transaktion erhältst du eine Empfangsbestätigung per E-Mail.",,,,
"648,""You can make an electronic donation through our website using your PayPal account. On the page of your target case, campaign, or sponsorship, specify the donation amount click the donate button. Then, you will be directed to another page to sign in your PayPal account and then process the payment. After the completion of the transaction, you will receive a receipt voucher on your email.""","Über unsere Website kannst du mit deinem PayPal-Konto elektronisch spenden. Gib auf der Seite des Falles, der Kampagne oder der Patenschaft den Spendenbetrag an und klicke auf die Schaltfläche ""Spenden"". Anschließend wirst du zu einer anderen Seite weitergeleitet, auf der du dich mit deinem PayPal-Konto anmelden und die Zahlung fortführen kannst. Nach Abschluss der Transaktion erhältst du eine Empfangsbestätigung per E-Mail.",,,,
"649,""In case you encounter any error while processing your donation and the transaction does not get completed, you may send a wire transfer from your PayPal account to our PayPal account on the following address:""","Falls bei der Verarbeitung deiner Spende ein Fehler auftritt und die Transaktion nicht abgeschlossen wurde, kannst du eine Überweisung von deinem PayPal-Konto an unser PayPal-Konto unter der folgenden Adresse senden:",,,,
"650,""After completing the transfer, please send us a copy of the transfer receipt including its purpose to the following e-mail address:""",Nach Abschluss der Überweisung sende uns bitte eine Kopie des Überweisungsbelegs mit Angabe des Verwendungszwecks an folgende E-Mail-Adresse:,,,,
"651,""For information on wire transfers, please contact us through WhatsApp on the following number:""",Für Informationen zu Überweisungen kontaktiere uns bitte per WhatsApp unter der folgenden Nummer:,,,,
"652,""You can donate by making a cash handover to one of our agents if you are in Istanbul, Gaziantep, Adana, Antakya, or by sending a wire transfer from another province.""","Du kannst durch Bargeldübergabe an einen unserer Vermittler spenden, wenn du dich in Istanbul, Gaziantep, Adana oder Antakya befindest. Du kannst auch eine Überweisung aus einer anderen Region senden.",,,,
"653,""Through wire transfer or cash handover to one of our agents.""",Durch Überweisung oder Bargeldübergabe an einen unserer Vermittler,,,,
"654,""For more information, please contact on the following number:""",Für weitere Informationen wende dich bitte an die folgende Nummer:,,,,
"655,""You can make a donation from Canada through Interac e-Transfer using the following information:""",Du kannst aus Kanada über Interac e-Transfer mit den folgenden Informationen spenden:,,,,
"656,""Branch Code""",Branchencode,,,,
"657,""Account Number""",Kontonummer,,,,
"658,""You can donate by making a cash handover to one of our agents or by contacting us on the following number:""",Du kannst durch Bargeldübergabe an einen unserer Vermittler oder durch Kontaktaufnahme mit uns unter der folgenden Nummer spenden:,,,,
"659,""You can donate by making a cash handover to one of our agents or by contacting us through WhatsApp on the following number:""",Du kannst durch Bargeldübergabe an einen unserer Vermittler oder durch Kontaktaufnahme mit WhatsApp unter der folgenden Nummer spenden:,,,,
"660,""You can donate by wire transfer through Al Ansari Exchange or by making a cash handover to one of our agents.""",Du kannst per Überweisung über Al Ansari Exchange oder durch Bargeldübergabe an einen unserer Vermittler spenden,,,,
"661,""You can donate by making a cash handover to one of our agents or by wire transfer through a money transfer service provider.""",Du kannst durch Bargeldübergabe an einen unserer Vermittler oder durch Überweisung über einen Geldtransferanbieter spenden,,,,
"662,""For more information, please contact us through WhatsApp on the following number:""",Für weitere Informationen kontaktiere uns bitte per WhatsApp unter der folgenden Nummer:,,,,
"663,""For donations, please contact us through WhatsApp on the following number:""",Für Spenden kontaktiere uns bitte per WhatsApp unter der folgenden Nummer:,,,,
"664,""Through our website, you can make a direct donation from your German bank account.""",Über unsere Website kannst du direkt von deinem deutschen Bankkonto spenden,,,,
"665,""For information on donation methods from other countries, please contact us through the below chat support or send a WhatsApp message on one of the following numbers:""","Um Informationen zu Spendenmethoden aus anderen Ländern zu erhalten, kontaktiere uns bitte über den unten stehenden Chat-Support oder sende eine Nachricht per WhatsApp an eine der folgenden Nummern:",,,,
"666,""Watch a video about this method""",Sieh dir ein Video zu dieser Methode an,,,,
"667,""Write your country's name""",Schreibe den Namen deines Landes,,,,
"668,Unspecified",Unspezifiziert,,,,
"669,""Your donation will truly contribute in changing their reality.""","Deine Spende wird wirklich dazu beitragen, ihre Realität zu verändern",,,,